,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
16,0.1289501667022705,0.005871623611073722,0.0031258583068847655,0.00625171661376953,0.1,"(32,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 5}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
17,0.25941834449768064,0.028572212771935616,0.005941581726074219,0.0072931826466531464,0.1,"(32,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 6}",0.143244289585753,0.14285714285714285,0.14285714285714285,0.14363143631436315,0.14285714285714285,0.14308943089430892,0.0003097173828881194,113
18,0.14791154861450195,0.006577738869884028,0.0,0.0,0.1,"(32,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 7}",0.14285714285714288,0.20753089968381722,0.2588582764331323,0.2106960211307182,0.17173938156432256,0.19833634433382663,0.0392059841062394,98
19,0.16666741371154786,0.007728193776735309,0.0,0.0,0.1,"(32,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 8}",0.14256912442396316,0.14285714285714285,0.1472567499460565,0.14285714285714285,0.143244289585753,0.14375688993401164,0.001763045985360231,111
20,0.15731525421142578,0.008812558197830628,0.0,0.0,0.1,"(32,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 9}",0.14256912442396316,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.1427995391705069,0.00011520737327187501,248
21,0.15018715858459472,0.011395931763251727,0.0008030891418457031,0.0016061782836914063,0.1,"(32,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 10}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
22,0.18236918449401857,0.038590495526361415,0.0031248092651367187,0.006249618530273437,0.1,"(32,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 11}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
23,0.21493864059448242,0.078337284549375,0.0,0.0,0.1,"(32,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 12}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
24,0.17180247306823732,0.03451830338510682,0.003290271759033203,0.006136676828939813,0.1,"(32,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 13}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
25,0.3250288963317871,0.2578649658228502,0.0,0.0,0.1,"(32,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (32,), 'ica__n_components': 14}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8820094551406773,0.29068760531384974,0.2956609249134138,92
26,0.15713515281677246,0.0008663298509651997,0.003146934509277344,0.006293869018554688,0.1,"(16,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 2}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
27,0.14771633148193358,0.013342505828454707,0.0,0.0,0.1,"(16,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 3}",0.14266825271939357,0.142381972828064,0.14285714285714285,0.14285714285714285,0.1422811059907834,0.1426091234505053,0.00023904659869357212,260
28,0.11539092063903808,0.005583196127060412,0.0,0.0,0.1,"(16,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 4}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
29,0.1099167823791504,0.00031690457625285464,0.0,0.0,0.1,"(16,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 5}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
30,0.2586463451385498,0.02858861983805007,0.0,0.0,0.1,"(16,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 6}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
31,0.15542116165161132,0.012386192254131843,0.0,0.0,0.1,"(16,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 7}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
32,0.11636471748352051,0.0077297427829513135,0.0,0.0,0.1,"(16,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 8}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
33,0.13195910453796386,0.0076472585847380025,0.0035129547119140624,0.006103085289626051,0.1,"(16,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 9}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
34,0.12626924514770507,0.009915221379367982,0.006251287460327148,0.007656232711378617,0.1,"(16,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 10}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
35,0.2237380027770996,0.05773394404750295,0.0,0.0,0.1,"(16,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 11}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2162097398623756,0.1575276622581894,0.0293410388020931,104
36,0.22034797668457032,0.07420341565263536,0.003111410140991211,0.006222820281982422,0.1,"(16,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (16,), 'ica__n_components': 12}",0.14285714285714288,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.2412670766236365e-17,118
